,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
9946,24,1,15,3,5,19
9947,35,15,6,5,9,26
9948,22,16,4,0,2,20
9949,220,118,50,14,38,182
9950,6,5,0,1,0,6
9951,2,0,1,0,1,1
9952,6,4,0,0,2,4
9953,438,179,113,48,98,340
9954,68,37,13,4,14,54
9955,49,32,6,2,9,40
9956,38,18,9,1,10,28
9957,83,50,17,6,10,73
9958,32,21,4,0,7,25
9959,51,27,7,6,11,40
9960,71,52,7,0,12,59
9961,233,145,35,0,53,180
9962,61,35,13,0,13,48
9963,40,27,1,1,11,29
9964,25,5,15,0,5,20
9965,53,32,8,2,11,42
9966,19,6,10,0,3,16
9967,125,42,47,11,25,100
9968,79,45,17,2,15,64
9969,76,41,21,0,14,62
9970,32,21,9,0,2,30
9971,91,26,37,10,18,73
9972,81,38,10,18,15,66
9973,169,70,52,9,38,131
9974,103,25,61,1,16,87
9975,93,44,13,12,24,69
9976,41,28,0,0,13,28
9977,80,41,16,8,15,65
9978,232,155,32,0,45,187
9979,111,70,19,2,20,91
9980,259,177,18,4,60,199
9981,32,21,9,0,2,30
9982,6,6,0,0,0,6
9983,51,25,10,7,9,42
9984,62,35,12,4,11,51
9985,6,6,0,0,0,6
9986,25,14,7,0,4,21
9987,29,13,5,0,11,18
9988,134,63,45,2,24,110
9989,28,3,13,2,10,18
9990,37,18,10,1,8,29
9991,36,18,5,1,12,24
9992,111,61,34,8,8,103
9993,71,38,2,20,11,60
9994,199,99,50,0,50,149
9995,52,36,5,0,11,41
9996,55,34,9,1,11,44
9997,196,88,50,20,38,158
9998,209,151,17,4,37,172
9999,65,51,2,0,12,53
10000,90,42,25,4,19,71
10001,46,18,20,0,8,38
10002,23,15,3,0,5,18
10003,12,4,7,0,1,11
10004,83,63,5,4,11,72
10005,32,21,9,0,2,30
10006,33,5,14,7,7,26
10007,111,54,32,3,22,89
10008,147,36,83,1,27,120
10009,27,0,19,0,8,19
10010,506,244,106,56,100,406
10011,129,110,2,0,17,112
10012,128,101,7,2,18,110
10013,38,12,18,1,7,31
10014,402,232,90,0,80,322
10015,47,34,0,0,13,34
10016,306,140,92,15,59,247
10017,57,42,10,5,0,57
10018,28,5,16,2,5,23
10019,86,65,1,0,20,66
10020,111,34,34,13,30,81
10021,57,19,26,0,12,45
10022,32,14,11,0,7,25
10023,26,14,9,0,3,23
10024,179,110,6,20,43,136
10025,51,10,28,0,13,38
10026,141,27,48,25,41,100
10027,4,1,3,0,0,4
10028,47,16,17,3,11,36
10029,223,151,54,2,16,207
10030,103,19,58,0,26,77
10031,113,38,37,12,26,87
10032,108,48,36,5,19,89
10033,140,46,45,22,27,113
10034,52,31,9,0,12,40
10035,348,195,84,0,69,279
10036,13,7,2,0,4,9
10037,193,50,30,80,33,160
10038,47,29,12,1,5,42
10039,32,21,9,0,2,30
10040,40,15,19,0,6,34
10041,26,10,7,2,7,19
10042,49,9,26,2,12,37
10043,67,21,31,6,9,58
10044,166,89,41,4,32,134
10045,12,0,11,0,1,11
10046,76,47,13,8,8,68
10047,23,4,3,10,6,17
10048,219,63,108,4,44,175
10049,185,85,43,19,38,147
10050,31,2,25,0,4,27
10051,62,37,14,1,10,52
10052,67,26,23,3,15,52
10053,58,27,18,0,13,45
10054,50,29,6,2,13,37
10055,30,16,11,0,3,27
10056,44,10,28,1,5,39
10057,146,93,25,3,25,121
10058,28,13,9,0,6,22
10059,243,100,15,83,45,198
10060,357,154,129,10,64,293
10061,234,14,176,0,44,190
10062,81,45,21,6,9,72
10063,5,3,0,0,2,3
10064,448,137,182,30,99,349
10065,111,37,44,11,19,92
10066,38,17,16,0,5,33
10067,27,17,4,3,3,24
10068,8,1,4,0,3,5
10069,58,14,34,1,9,49
10070,46,18,20,0,8,38
10071,22,14,2,0,6,16
10072,89,56,11,2,20,69
10073,68,34,13,5,16,52
10074,14,4,10,0,0,14
10075,220,66,105,2,47,173
10076,37,0,30,0,7,30
10077,77,48,13,8,8,69
10078,163,95,38,1,29,134
10079,105,34,42,10,19,86
10080,36,16,10,0,10,26
10081,58,18,30,1,9,49
10082,6,0,4,0,2,4
10083,49,34,8,0,7,42
10084,16,5,8,0,3,13
10085,87,35,24,10,18,69
10086,59,12,31,4,12,47
10087,43,13,19,4,7,36
10088,10,7,1,0,2,8
10089,82,34,38,1,9,73
10090,20,4,11,0,5,15
10091,40,5,19,5,11,29
10092,32,21,9,0,2,30
10093,130,41,48,17,24,106
10094,26,7,5,5,9,17
10095,17,4,11,0,2,15
10096,44,11,22,3,8,36
10097,387,177,133,8,69,318
10098,12,8,4,0,0,12
10099,438,113,189,38,98,340
10100,45,10,23,5,7,38
10101,28,15,6,1,6,22
10102,24,7,5,5,7,17
10103,443,242,118,0,83,360
10104,35,20,6,1,8,27
10105,224,19,164,2,39,185
10106,137,61,50,5,21,116
10107,230,106,67,18,39,191
10108,539,259,118,51,111,428
10109,73,31,19,1,22,51
10110,58,37,6,0,15,43
10111,49,34,2,1,12,37
10112,26,9,9,3,5,21
10113,56,3,40,1,12,44
10114,89,27,24,20,18,71
10115,38,15,13,0,10,28
10116,4,2,1,0,1,3
10117,49,35,3,0,11,38
10118,36,16,12,0,8,28
10119,127,74,27,0,26,101
10120,41,16,19,1,5,36
10121,19,4,10,0,5,14
10122,204,135,22,0,47,157
10123,32,21,9,0,2,30
10124,655,383,141,17,114,541
10125,95,25,54,2,14,81
10126,94,48,19,2,25,69
10127,55,18,23,1,13,42
10128,61,19,24,4,14,47
10129,20,8,5,2,5,15
10130,21,14,1,2,4,17
10131,188,147,7,0,34,154
10132,18,9,8,0,1,17
10133,48,34,3,0,11,37
10134,90,38,31,8,13,77
10135,10,1,7,0,2,8
10136,38,8,20,0,10,28
10137,70,39,17,0,14,56
10138,67,16,26,9,16,51
10139,19,5,9,0,5,14
10140,62,19,32,0,11,51
10141,47,15,25,4,3,44
10142,145,39,10,69,27,118
10143,40,18,16,0,6,34
10144,43,23,8,1,11,32
10145,189,87,48,16,38,151
10146,94,48,25,4,17,77
10147,99,63,25,0,11,88
10148,34,15,12,1,6,28
10149,121,92,4,2,23,98
10150,12,4,5,0,3,9
10151,28,15,8,0,5,23
10152,364,160,129,6,69,295
10153,97,55,12,13,17,80
10154,21,6,10,3,2,19
10155,239,132,34,26,47,192
10156,144,24,55,24,41,103
10157,20,10,4,1,5,15
10158,105,38,25,19,23,82
10159,222,119,67,0,36,186
10160,84,21,49,0,14,70
10161,9,2,5,2,0,9
10162,23,4,16,0,3,20
10163,87,46,20,8,13,74
10164,33,12,16,2,3,30
10165,83,40,17,9,17,66
10166,324,77,161,6,80,244
10167,115,60,14,13,28,87
10168,12,4,6,1,1,11
10169,46,18,20,0,8,38
10170,104,74,5,1,24,80
10171,63,36,16,1,10,53
10172,33,15,8,1,9,24
10173,17,6,10,1,0,17
10174,229,99,15,75,40,189
10175,67,44,13,0,10,57
10176,14,5,3,0,6,8
10177,72,39,20,0,13,59
10178,165,87,52,0,26,139
10179,80,36,28,0,16,64
10180,41,14,22,0,5,36
10181,176,54,89,0,33,143
10182,71,46,14,0,11,60
10183,116,49,29,16,22,94
10184,231,98,45,29,59,172
10185,29,9,13,0,7,22
10186,91,53,25,11,2,89
10187,199,83,30,40,46,153
10188,19,8,7,0,4,15
10189,255,179,15,3,58,197
10190,17,6,9,1,1,16
10191,263,175,64,5,19,244
10192,93,30,32,12,19,74
10193,22,10,6,1,5,17
10194,17,11,4,0,2,15
10195,40,17,15,2,6,34
10196,195,141,10,7,37,158
10197,357,268,20,2,67,290
10198,72,51,5,0,16,56
10199,110,44,23,21,22,88
10200,34,2,24,0,8,26
10201,1,1,0,0,0,1
10202,84,38,22,1,23,61
10203,46,19,16,2,9,37
10204,97,49,17,11,20,77
10205,53,35,4,0,14,39
10206,49,10,28,1,10,39
10207,433,135,158,46,94,339
10208,96,49,31,3,13,83
10209,126,57,23,18,28,98
10210,203,50,104,14,35,168
10211,152,24,98,1,29,123
10212,45,21,13,2,9,36
10213,396,231,82,16,67,329
10214,206,89,59,20,38,168
10215,12,9,2,0,1,11
10216,138,54,44,9,31,107
10217,45,10,24,0,11,34
10218,8,4,1,2,1,7
10219,299,155,92,0,52,247
10220,80,18,40,6,16,64
10221,81,56,11,5,9,72
10222,80,36,31,1,12,68
10223,146,45,73,4,24,122
10224,42,23,8,2,9,33
10225,40,20,11,1,8,32
10226,35,20,7,0,8,27
10227,304,169,81,0,54,250
10228,446,204,150,11,81,365
10229,42,18,14,0,10,32
10230,117,42,41,5,29,88
10231,6,3,0,2,1,5
10232,62,43,8,4,7,55
10233,77,17,36,8,16,61
10234,220,149,30,0,41,179
10235,22,14,2,3,3,19
10236,35,15,14,0,6,29
10237,13,2,8,0,3,10
10238,36,15,15,0,6,30
10239,138,43,71,0,24,114
10240,39,9,26,0,4,35
10241,163,117,21,0,25,138
10242,422,199,135,10,78,344
10243,54,34,10,0,10,44
10244,18,6,7,2,3,15
10245,32,21,9,0,2,30
10246,33,24,5,0,4,29
10247,89,55,15,0,19,70
10248,38,10,15,6,7,31
10249,72,45,12,3,12,60
10250,32,21,9,0,2,30
10251,32,9,18,0,5,27
10252,30,13,13,0,4,26
10253,526,221,144,46,115,411
10254,97,37,26,13,21,76
10255,224,96,14,76,38,186
10256,473,343,30,0,100,373
10257,60,29,21,2,8,52
10258,9,3,4,0,2,7
10259,151,84,20,22,25,126
10260,25,12,5,1,7,18
10261,25,17,2,1,5,20
10262,57,9,33,5,10,47
10263,179,127,15,2,35,144
10264,35,10,14,5,6,29
10265,259,147,65,0,47,212
10266,75,20,34,8,13,62
10267,17,8,6,0,3,14
10268,185,79,64,4,38,147
10269,49,32,6,2,9,40
10270,27,14,6,3,4,23
10271,9,7,1,1,0,9
10272,80,18,42,1,19,61
10273,46,26,13,0,7,39
10274,22,3,14,1,4,18
10275,32,7,19,1,5,27
10276,17,6,8,0,3,14
10277,347,203,69,0,75,272
10278,171,113,27,1,30,141
10279,87,28,31,12,16,71
10280,71,38,15,0,18,53
10281,93,46,30,3,14,79
10282,105,88,2,0,15,90
10283,64,25,13,11,15,49
10284,64,36,5,0,23,41
10285,127,74,22,3,28,99
10286,108,47,29,12,20,88
10287,47,5,33,2,7,40
10288,61,24,23,1,13,48
10289,198,39,54,65,40,158
10290,28,10,11,1,6,22
10291,61,18,32,1,10,51
10292,21,1,4,12,4,17
10293,141,116,6,0,19,122
10294,6,2,4,0,0,6
10295,144,59,56,2,27,117
10296,51,32,8,2,9,42
10297,42,6,26,3,7,35
10298,29,11,4,2,12,17
10299,65,24,23,5,13,52
10300,78,41,18,5,14,64
10301,205,109,32,21,43,162
10302,150,62,31,22,35,115
10303,64,33,15,5,11,53
10304,260,129,63,16,52,208
10305,268,118,93,10,47,221
10306,13,2,5,0,6,7
10307,74,40,19,0,15,59
10308,117,33,36,23,25,92
10309,43,7,22,4,10,33
10310,74,19,35,8,12,62
10311,31,8,17,0,6,25
10312,96,62,23,0,11,85
10313,20,10,6,0,4,16
10314,47,27,8,0,12,35
10315,72,44,8,0,20,52
10316,66,30,16,4,16,50
10317,38,16,14,0,8,30
10318,425,117,169,47,92,333
10319,73,46,9,3,15,58
10320,46,15,25,2,4,42
10321,85,34,37,2,12,73
10322,33,7,15,7,4,29
10323,211,96,59,13,43,168
10324,315,73,159,6,77,238
10325,263,142,61,0,60,203
10326,53,12,29,0,12,41
10327,108,82,8,0,18,90
10328,16,5,7,1,3,13
10329,81,38,23,0,20,61
10330,43,27,4,3,9,34
10331,29,5,22,0,2,27
10332,21,0,19,0,2,19
10333,664,388,142,17,117,547
10334,139,53,46,9,31,108
10335,12,11,0,0,1,11
10336,34,8,16,0,10,24
10337,89,56,13,3,17,72
10338,74,30,30,0,14,60
10339,20,10,7,1,2,18
10340,199,96,60,0,43,156
10341,133,49,43,17,24,109
10342,48,29,6,3,10,38
10343,138,80,21,3,34,104
10344,69,47,8,4,10,59
10345,350,186,92,15,57,293
10346,76,32,26,2,16,60
10347,31,18,3,0,10,21
10348,39,8,13,6,12,27
10349,242,183,13,0,46,196
10350,52,36,4,1,11,41
10351,84,33,27,14,10,74
10352,23,6,12,0,5,18
10353,153,14,105,0,34,119
10354,15,0,11,0,4,11
10355,5,4,0,0,1,4
10356,38,0,31,0,7,31
10357,14,6,4,1,3,11
10358,101,66,1,12,22,79
10359,20,8,6,2,4,16
10360,207,91,62,18,36,171
10361,40,8,17,0,15,25
10362,79,34,31,0,14,65
10363,36,25,2,0,9,27
10364,66,28,24,0,14,52
10365,14,1,12,0,1,13
10366,96,40,34,1,21,75
10367,26,12,5,0,9,17
10368,105,48,33,5,19,86
10369,460,214,150,10,86,374
10370,74,35,26,1,12,62
10371,48,20,17,1,10,38
10372,47,19,14,1,13,34
10373,17,4,8,0,5,12
10374,30,14,7,0,9,21
10375,99,37,38,8,16,83
10376,33,15,11,0,7,26
10377,6,1,4,0,1,5
10378,100,51,16,14,19,81
10379,17,6,7,1,3,14
10380,58,16,24,7,11,47
10381,155,67,36,16,36,119
10382,71,23,20,11,17,54
10383,154,74,49,1,30,124
10384,543,394,33,1,115,428
10385,56,29,14,0,13,43
10386,140,106,6,0,28,112
10387,8,5,1,1,1,7
10388,75,21,43,1,10,65
10389,16,8,5,0,3,13
10390,87,28,40,2,17,70
10391,83,28,42,0,13,70
10392,58,14,34,1,9,49
10393,55,11,27,11,6,49
10394,86,66,1,0,19,67
10395,22,10,10,0,2,20
10396,36,11,15,0,10,26
10397,101,36,40,11,14,87
10398,40,21,10,1,8,32
10399,165,97,35,8,25,140
10400,26,10,11,1,4,22
10401,36,17,14,0,5,31
10402,167,126,7,9,25,142
10403,174,85,50,4,35,139
10404,71,20,21,16,14,57
10405,38,6,4,19,9,29
10406,29,2,19,2,6,23
10407,37,7,11,8,11,26
10408,31,4,24,0,3,28
10409,29,17,6,0,6,23
10410,63,47,12,0,4,59
10411,232,43,131,7,51,181
10412,31,14,9,0,8,23
10413,15,10,2,0,3,12
10414,7,1,2,0,4,3
10415,159,45,87,0,27,132
10416,643,360,157,23,103,540
10417,51,20,22,2,7,44
10418,46,18,20,0,8,38
10419,47,33,2,0,12,35
10420,16,4,7,0,5,11
10421,32,20,7,1,4,28
10422,32,6,20,1,5,27
10423,94,35,34,5,20,74
10424,69,45,9,0,15,54
10425,512,237,117,50,108,404
10426,112,67,23,0,22,90
10427,82,12,53,0,17,65
10428,15,4,9,0,2,13
10429,454,224,86,50,94,360
10430,125,43,47,11,24,101
10431,36,22,5,1,8,28
10432,426,200,137,12,77,349
10433,346,151,121,6,68,278
10434,45,5,30,5,5,40
10435,75,10,50,0,15,60
10436,53,38,8,0,7,46
10437,91,22,51,0,18,73
10438,47,27,10,1,9,38
10439,99,45,34,0,20,79
10440,9,5,3,0,1,8
10441,22,8,11,0,3,19
10442,247,117,73,4,53,194
10443,75,37,25,1,12,63
10444,37,19,8,1,9,28
10445,170,119,14,2,35,135
10446,61,21,25,0,15,46
10447,63,42,5,0,16,47
10448,143,51,35,20,37,106
10449,63,32,14,4,13,50
10450,72,41,16,1,14,58
10451,33,8,17,4,4,29
10452,301,151,91,1,58,243
10453,169,46,14,83,26,143
10454,32,21,9,0,2,30
10455,31,17,6,0,8,23
10456,186,87,47,15,37,149
10457,82,56,6,1,19,63
10458,15,2,9,0,4,11
10459,8,0,6,0,2,6
10460,11,3,5,0,3,8
10461,1,0,0,0,1,0
10462,25,1,15,0,9,16
10463,32,17,13,0,2,30
10464,109,52,34,4,19,90
10465,76,31,24,7,14,62
10466,23,16,1,0,6,17
10467,194,142,14,1,37,157
10468,14,10,0,0,4,10
10469,601,413,56,1,131,470
10470,45,27,8,2,8,37
10471,678,392,154,21,111,567
10472,41,13,18,4,6,35
10473,82,35,8,24,15,67
10474,45,19,13,5,8,37
10475,91,36,16,10,29,62
10476,33,8,17,4,4,29
10477,220,149,30,0,41,179
10478,39,22,7,0,10,29
10479,84,71,3,0,10,74
10480,71,52,3,0,16,55
10481,127,64,41,11,11,116
10482,83,64,1,0,18,65
10483,152,4,126,0,22,130
10484,88,52,21,2,13,75
10485,2,1,0,0,1,1
10486,74,8,57,0,9,65
10487,62,25,28,0,9,53
10488,46,18,20,0,8,38
10489,79,46,17,2,14,65
10490,13,4,3,3,3,10
10491,49,19,11,15,4,45
10492,472,238,117,17,100,372
10493,366,211,78,17,60,306
10494,76,28,32,3,13,63
10495,50,14,23,2,11,39
10496,176,46,53,41,36,140
10497,248,184,7,3,54,194
10498,45,21,5,8,11,34
10499,41,26,9,2,4,37
10500,67,4,46,0,17,50
10501,353,184,99,3,67,286
10502,21,8,3,3,7,14
10503,224,121,51,14,38,186
10504,10,4,6,0,0,10
10505,398,222,101,0,75,323
10506,64,18,21,15,10,54
10507,61,29,15,0,17,44
10508,13,0,9,0,4,9
10509,184,105,21,23,35,149
10510,86,50,20,3,13,73
10511,54,14,31,0,9,45
10512,6,2,1,3,0,6
10513,45,26,12,0,7,38
10514,12,5,4,0,3,9
10515,71,19,40,1,11,60
10516,80,47,16,2,15,65
10517,44,30,1,1,12,32
10518,70,56,2,0,12,58
10519,14,4,5,0,5,9
10520,26,5,16,0,5,21
10521,27,17,3,0,7,20
10522,24,10,11,0,3,21
10523,82,19,44,7,12,70
10524,12,5,4,3,0,12
10525,31,19,3,0,9,22
10526,35,9,8,7,11,24
10527,15,4,6,0,5,10
10528,97,41,34,3,19,78
10529,54,17,23,2,12,42
10530,38,11,19,1,7,31
10531,56,38,11,0,7,49
10532,142,95,21,1,25,117
10533,35,22,7,3,3,32
10534,219,58,110,14,37,182
10535,1,0,1,0,0,1
10536,151,110,10,0,31,120
10537,225,103,77,0,45,180
10538,138,55,29,24,30,108
10539,208,88,54,23,43,165
10540,31,17,5,3,6,25
10541,46,18,20,0,8,38
10542,18,2,8,0,8,10
10543,67,19,34,4,10,57
10544,51,37,6,1,7,44
10545,23,12,3,5,3,20
10546,36,11,18,1,6,30
10547,3,3,0,0,0,3
10548,4,3,1,0,0,4
10549,18,10,4,1,3,15
10550,145,50,70,0,25,120
10551,152,108,6,3,35,117
10552,119,42,48,0,29,90
10553,160,4,129,0,27,133
10554,157,47,50,24,36,121
10555,359,185,92,19,63,296
10556,58,5,49,0,4,54
10557,55,40,5,1,9,46
10558,20,7,9,0,4,16
10559,127,74,22,3,28,99
10560,27,6,18,0,3,24
10561,69,38,19,2,10,59
10562,108,20,62,1,25,83
10563,29,10,10,0,9,20
10564,53,27,15,2,9,44
10565,43,10,23,0,10,33
10566,69,51,6,1,11,58
10567,50,22,16,3,9,41
10568,49,33,2,0,14,35
10569,102,42,20,18,22,80
10570,86,20,47,0,19,67
10571,204,136,51,2,15,189
10572,0,0,0,0,0,0
10573,16,6,7,0,3,13
10574,56,24,14,6,12,44
10575,114,83,7,0,24,90
10576,63,32,10,6,15,48
10577,169,87,56,0,26,143
10578,26,8,9,0,9,17
10579,32,21,9,0,2,30
10580,519,286,83,46,104,415
10581,497,255,90,50,102,395
10582,78,42,12,6,18,60
10583,60,36,14,8,2,58
10584,85,51,18,4,12,73
10585,129,88,9,5,27,102
10586,148,41,10,70,27,121
10587,9,1,5,1,2,7
10588,104,27,26,28,23,81
10589,205,107,34,26,38,167
10590,33,22,5,1,5,28
10591,77,39,20,0,18,59
10592,119,44,30,21,24,95
10593,27,8,14,2,3,24
10594,171,72,54,3,42,129
10595,4,2,1,0,1,3
10596,287,159,62,12,54,233
10597,180,122,18,0,40,140
10598,8,3,3,1,1,7
10599,23,0,17,0,6,17
10600,37,9,15,1,12,25
10601,31,15,11,0,5,26
10602,56,33,2,11,10,46
10603,671,393,135,20,123,548
10604,155,12,87,26,30,125
10605,65,28,25,2,10,55
10606,63,32,23,2,6,57
10607,67,35,3,17,12,55
10608,109,9,68,9,23,86
10609,46,38,2,0,6,40
10610,16,0,14,0,2,14
10611,32,21,9,0,2,30
10612,63,23,14,16,10,53
10613,192,92,57,2,41,151
10614,35,10,17,0,8,27
10615,118,80,11,3,24,94
10616,21,16,3,0,2,19
10617,82,62,5,4,11,71
10618,46,22,18,0,6,40
10619,22,4,8,3,7,15
10620,481,232,95,49,105,376
10621,51,17,23,0,11,40
10622,54,39,2,0,13,41
10623,270,158,47,10,55,215
10624,57,25,24,0,8,49
10625,121,61,37,0,23,98
10626,130,87,19,1,23,107
10627,54,26,20,0,8,46
10628,94,30,24,21,19,75
10629,485,354,28,1,102,383
10630,70,18,39,0,13,57
10631,127,74,22,3,28,99
10632,44,20,5,8,11,33
10633,8,2,4,0,2,6
10634,82,42,10,8,22,60
10635,25,9,4,2,10,15
10636,72,8,41,5,18,54
10637,349,177,106,5,61,288
10638,64,22,30,0,12,52
10639,63,29,5,16,13,50
10640,49,23,15,0,11,38
10641,34,17,10,0,7,27
10642,182,52,18,82,30,152
10643,112,53,34,5,20,92
10644,29,1,22,1,5,24
10645,95,52,18,0,25,70
10646,21,6,9,0,6,15
10647,50,23,16,2,9,41
10648,53,32,10,0,11,42
10649,94,69,7,1,17,77
10650,98,76,8,0,14,84
10651,157,67,53,14,23,134
10652,103,54,21,4,24,79
10653,36,1,26,1,8,28
10654,124,43,56,1,24,100
10655,20,2,10,0,8,12
10656,111,62,16,9,24,87
10657,60,24,17,10,9,51
10658,28,2,21,1,4,24
10659,67,20,31,3,13,54
10660,19,2,10,0,7,12
10661,108,29,60,0,19,89
10662,53,25,16,0,12,41
10663,46,18,20,0,8,38
10664,16,2,9,1,4,12
10665,18,14,1,0,3,15
10666,69,38,19,1,11,58
10667,73,36,7,9,21,52
10668,117,38,40,17,22,95
10669,24,4,12,2,6,18
10670,21,16,2,1,2,19
10671,38,5,28,1,4,34
10672,180,13,133,0,34,146
10673,43,15,16,0,12,31
10674,87,58,8,0,21,66
10675,10,7,1,0,2,8
10676,71,33,29,0,9,62
10677,138,62,43,11,22,116
10678,24,13,7,0,4,20
10679,29,4,17,0,8,21
10680,100,27,56,0,17,83
10681,60,8,34,2,16,44
10682,514,257,96,53,108,406
10683,45,33,0,0,12,33
10684,35,7,21,1,6,29
10685,32,21,9,0,2,30
10686,333,187,82,0,64,269
10687,34,5,22,0,7,27
10688,7,4,1,0,2,5
10689,95,56,20,0,19,76
10690,10,5,3,0,2,8
10691,4,1,2,0,1,3
10692,337,143,88,37,69,268
10693,11,5,5,0,1,10
10694,147,107,4,2,34,113
10695,61,19,24,6,12,49
10696,54,35,9,0,10,44
10697,29,16,7,0,6,23
10698,16,4,10,0,2,14
10699,16,11,1,0,4,12
10700,41,15,14,0,12,29
10701,53,37,10,0,6,47
10702,46,18,20,0,8,38
10703,18,7,6,0,5,13
10704,11,6,1,0,4,7
10705,71,48,6,0,17,54
10706,169,6,132,0,31,138
10707,81,53,17,0,11,70
10708,100,64,13,3,20,80
10709,201,110,30,22,39,162
10710,58,31,16,1,10,48
10711,27,5,19,0,3,24
10712,50,19,21,0,10,40
10713,173,109,12,13,39,134
10714,13,4,6,0,3,10
10715,94,48,28,1,17,77
10716,64,30,23,0,11,53
10717,105,38,38,8,21,84
10718,240,129,68,0,43,197
10719,77,27,28,6,16,61
10720,26,13,8,0,5,21
10721,42,18,18,0,6,36
10722,63,47,12,0,4,59
10723,395,226,88,0,81,314
10724,80,42,13,9,16,64
10725,114,44,40,5,25,89
10726,101,37,37,5,22,79
10727,132,67,13,23,29,103
10728,205,111,61,0,33,172
10729,38,10,22,1,5,33
10730,40,33,0,0,7,33
10731,46,18,20,0,8,38
10732,87,45,12,2,28,59
10733,46,18,20,0,8,38
10734,31,13,11,0,7,24
10735,429,146,146,47,90,339
10736,174,46,57,36,35,139
10737,154,65,33,23,33,121
10738,98,38,24,14,22,76
10739,83,31,35,5,12,71
10740,98,55,23,1,19,79
10741,143,88,19,2,34,109
10742,77,41,19,1,16,61
10743,42,8,19,2,13,29
10744,130,56,46,3,25,105
10745,51,11,5,24,11,40
10746,18,2,9,1,6,12
10747,28,2,12,7,7,21
10748,27,9,7,2,9,18
10749,88,24,52,0,12,76
10750,68,44,12,0,12,56
10751,38,22,5,3,8,30
10752,144,68,47,5,24,120
10753,14,0,13,0,1,13
10754,74,38,20,0,16,58
10755,51,34,7,0,10,41
10756,66,33,21,0,12,54
10757,46,18,20,0,8,38
10758,25,14,7,0,4,21
10759,88,45,24,2,17,71
10760,83,42,23,2,16,67
10761,430,134,180,17,99,331
10762,402,284,39,1,78,324
10763,11,1,8,0,2,9
10764,83,40,23,7,13,70
10765,35,7,20,0,8,27
10766,32,21,9,0,2,30
10767,85,45,25,0,15,70
10768,75,37,19,0,19,56
10769,59,44,2,0,13,46
10770,18,1,11,4,2,16
10771,26,8,12,0,6,20
10772,68,25,26,4,13,55
10773,46,18,20,0,8,38
10774,468,136,191,37,104,364
10775,33,9,16,0,8,25
10776,109,48,30,11,20,89
10777,32,15,9,0,8,24
10778,69,44,12,1,12,57
10779,15,2,5,2,6,9
10780,130,73,35,1,21,109
10781,47,18,21,0,8,39
10782,55,32,9,0,14,41
10783,52,31,11,1,9,43
10784,38,6,3,20,9,29
10785,140,87,26,0,27,113
10786,44,19,16,1,8,36
10787,42,28,4,2,8,34
10788,39,20,10,1,8,31
10789,84,30,27,10,17,67
10790,207,56,113,4,34,173
10791,12,2,8,0,2,10
10792,20,0,18,0,2,18
10793,51,33,10,1,7,44
10794,58,28,21,0,9,49
10795,18,3,13,0,2,16
10796,135,61,26,20,28,107
10797,178,100,33,0,45,133
10798,24,6,9,0,9,15
10799,215,59,107,1,48,167
10800,38,22,8,3,5,33
10801,183,110,6,23,44,139
10802,70,56,2,0,12,58
10803,46,18,20,0,8,38
10804,65,43,2,2,18,47
10805,190,60,93,0,37,153
10806,23,6,3,6,8,15
10807,218,106,45,23,44,174
10808,202,108,61,0,33,169
10809,24,6,13,0,5,19
10810,97,30,40,10,17,80
10811,33,13,12,0,8,25
10812,102,57,24,3,18,84
10813,178,101,32,0,45,133
10814,46,18,20,0,8,38
10815,126,57,33,12,24,102
10816,34,19,8,0,7,27
10817,31,12,9,3,7,24
10818,27,6,16,0,5,22
10819,130,99,1,1,29,101
10820,293,131,90,15,57,236
10821,91,52,22,4,13,78
10822,391,224,87,0,80,311
10823,67,36,13,2,16,51
10824,81,19,31,12,19,62
10825,65,37,18,0,10,55
10826,58,21,29,0,8,50
10827,212,157,18,2,35,177
10828,84,46,20,0,18,66
10829,154,21,76,25,32,122
10830,41,8,23,2,8,33
10831,155,98,31,0,26,129
10832,349,150,125,6,68,281
10833,58,26,23,2,7,51
10834,37,20,6,2,9,28
10835,165,69,37,27,32,133
10836,28,12,11,0,5,23
10837,34,13,10,5,6,28
10838,20,11,3,0,6,14
10839,381,175,126,6,74,307
10840,18,2,14,0,2,16
10841,111,87,3,0,21,90
10842,157,99,3,18,37,120
10843,31,15,8,0,8,23
10844,27,16,8,0,3,24
10845,41,9,24,0,8,33
10846,51,29,9,0,13,38
10847,59,14,32,0,13,46
10848,43,20,12,0,11,32
10849,20,3,9,1,7,13
10850,95,64,6,0,25,70
10851,68,26,14,14,14,54
10852,19,13,3,0,3,16
10853,111,36,52,1,22,89
10854,461,213,146,11,91,370
10855,84,45,18,1,20,64
10856,86,21,47,2,16,70
10857,236,170,21,5,40,196
10858,74,11,48,0,15,59
10859,43,18,12,3,10,33
10860,130,37,67,0,26,104
10861,68,20,21,9,18,50
10862,45,31,1,0,13,32
10863,423,205,140,6,72,351
10864,58,28,14,2,14,44
10865,67,37,15,3,12,55
10866,44,17,12,3,12,32
10867,65,36,21,0,8,57
10868,63,38,13,0,12,51
10869,12,6,1,0,5,7
10870,83,57,5,7,14,69
10871,117,53,25,14,25,92
10872,140,48,68,0,24,116
10873,117,28,55,5,29,88
10874,14,5,5,0,4,10
