,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
49015,45,11,26,1,7,38
49016,35,10,16,3,6,29
49017,20,8,3,3,6,14
49018,309,167,75,0,67,242
49019,271,188,19,4,60,211
49020,178,101,20,16,41,137
49021,25,0,19,0,6,19
49022,36,14,16,0,6,30
49023,150,71,39,0,40,110
49024,13,8,2,0,3,10
49025,43,9,20,0,14,29
49026,246,126,59,11,50,196
49027,46,18,20,0,8,38
49028,25,4,12,1,8,17
49029,44,6,29,5,4,40
49030,44,22,11,0,11,33
49031,79,33,31,0,15,64
49032,11,1,5,0,5,6
49033,62,39,12,1,10,52
49034,49,10,28,1,10,39
49035,323,196,56,0,71,252
49036,323,131,130,5,57,266
49037,304,180,56,6,62,242
49038,346,204,68,0,74,272
49039,141,48,33,28,32,109
49040,41,1,35,0,5,36
49041,19,3,13,0,3,16
49042,63,45,4,3,11,52
49043,113,77,20,0,16,97
49044,164,88,38,6,32,132
49045,62,21,26,6,9,53
49046,118,60,31,0,27,91
49047,30,22,3,1,4,26
49048,125,52,22,26,25,100
49049,24,5,13,0,6,18
49050,18,7,10,0,1,17
49051,68,51,6,0,11,57
49052,72,37,16,7,12,60
49053,66,49,12,0,5,61
49054,69,29,23,2,15,54
49055,91,43,34,0,14,77
49056,81,43,9,5,24,57
49057,359,262,19,2,76,283
49058,19,4,13,1,1,18
49059,55,16,27,2,10,45
49060,195,46,28,86,35,160
49061,145,68,49,5,23,122
49062,67,26,25,1,15,52
49063,249,179,12,5,53,196
49064,62,32,14,4,12,50
49065,170,52,86,0,32,138
49066,69,45,11,1,12,57
49067,22,7,12,1,2,20
49068,191,146,14,1,30,161
49069,97,51,28,1,17,80
49070,126,69,22,7,28,98
49071,49,10,30,0,9,40
49072,23,5,11,0,7,16
49073,6,1,4,0,1,5
49074,95,64,6,0,25,70
49075,24,9,7,2,6,18
49076,50,30,11,0,9,41
49077,130,40,68,2,20,110
49078,593,330,145,23,95,498
49079,108,26,52,4,26,82
49080,97,36,24,11,26,71
49081,469,226,148,12,83,386
49082,334,136,123,6,69,265
49083,13,7,2,0,4,9
49084,80,42,21,4,13,67
49085,6,2,2,0,2,4
49086,39,26,5,0,8,31
49087,21,1,4,12,4,17
49088,34,11,14,3,6,28
49089,165,51,89,4,21,144
49090,52,0,32,3,17,35
49091,98,24,55,4,15,83
49092,62,14,42,0,6,56
49093,545,328,107,10,100,445
49094,32,21,7,0,4,28
49095,34,18,7,3,6,28
49096,101,43,42,4,12,89
49097,129,40,56,6,27,102
49098,527,320,78,7,122,405
49099,27,12,8,2,5,22
49100,161,43,55,25,38,123
49101,101,46,39,1,15,86
49102,100,74,9,1,16,84
49103,31,15,8,3,5,26
49104,37,18,15,1,3,34
49105,118,66,31,0,21,97
49106,10,3,6,0,1,9
49107,71,38,19,0,14,57
49108,32,7,15,4,6,26
49109,125,28,39,23,35,90
49110,607,420,56,1,130,477
49111,150,98,24,2,26,124
49112,43,24,11,0,8,35
49113,25,10,10,0,5,20
49114,33,0,27,0,6,27
49115,6,3,0,0,3,3
49116,158,93,26,11,28,130
49117,433,140,176,20,97,336
49118,32,22,0,0,10,22
49119,105,36,26,24,19,86
49120,51,36,5,0,10,41
49121,127,74,22,3,28,99
49122,220,150,29,0,41,179
49123,81,52,18,2,9,72
49124,9,1,7,0,1,8
49125,32,21,9,0,2,30
49126,65,42,11,2,10,55
49127,123,48,32,23,20,103
49128,88,41,35,2,10,78
49129,68,33,23,1,11,57
49130,21,13,3,0,5,16
49131,46,15,22,2,7,39
49132,81,42,27,0,12,69
49133,15,5,6,2,2,13
49134,2,0,1,0,1,1
49135,41,9,24,0,8,33
49136,91,33,33,8,17,74
49137,75,23,36,2,14,61
49138,147,37,75,1,34,113
49139,157,5,128,0,24,133
49140,109,48,21,15,25,84
49141,100,50,25,9,16,84
49142,145,14,98,2,31,114
49143,62,34,12,4,12,50
49144,60,37,11,0,12,48
49145,55,34,9,0,12,43
49146,28,2,11,8,7,21
49147,111,47,46,3,15,96
49148,39,5,28,0,6,33
49149,10,3,3,0,4,6
49150,165,97,38,1,29,136
49151,52,15,22,7,8,44
49152,629,401,81,8,139,490
49153,5,4,0,0,1,4
49154,63,26,21,4,12,51
49155,140,57,52,3,28,112
49156,63,47,12,0,4,59
49157,103,59,23,6,15,88
49158,46,18,20,0,8,38
49159,204,135,22,0,47,157
49160,312,171,69,0,72,240
49161,104,30,54,0,20,84
49162,133,73,36,1,23,110
49163,86,40,18,12,16,70
49164,200,98,59,0,43,157
49165,56,38,11,0,7,49
49166,48,24,3,13,8,40
49167,65,16,32,0,17,48
49168,5,4,1,0,0,5
49169,48,15,24,1,8,40
49170,66,31,21,0,14,52
49171,9,4,4,0,1,8
49172,42,5,26,0,11,31
49173,93,53,14,11,15,78
49174,125,42,47,11,25,100
49175,244,108,61,27,48,196
49176,66,22,15,11,18,48
49177,26,13,2,5,6,20
49178,50,19,20,0,11,39
49179,154,97,31,0,26,128
49180,142,40,68,1,33,109
49181,55,19,23,3,10,45
49182,92,53,16,3,20,72
49183,67,38,3,13,13,54
49184,16,8,5,0,3,13
49185,43,27,13,0,3,40
49186,46,26,8,0,12,34
49187,93,47,28,1,17,76
49188,4,0,2,1,1,3
49189,61,25,30,0,6,55
49190,53,27,15,0,11,42
49191,204,135,22,0,47,157
49192,58,19,31,0,8,50
49193,51,34,6,1,10,41
49194,49,9,29,1,10,39
49195,13,3,7,0,3,10
49196,72,36,16,8,12,60
49197,160,48,50,25,37,123
49198,29,6,14,1,8,21
49199,635,370,133,17,115,520
49200,214,90,54,24,46,168
49201,110,45,14,16,35,75
49202,98,32,39,10,17,81
49203,47,33,4,0,10,37
49204,68,45,5,3,15,53
49205,47,29,11,0,7,40
49206,46,18,20,0,8,38
49207,59,22,13,15,9,50
49208,7,5,0,2,0,7
49209,32,25,5,2,0,32
49210,176,70,42,28,36,140
49211,25,14,7,0,4,21
49212,46,29,8,0,9,37
49213,32,11,6,8,7,25
49214,74,53,7,3,11,63
49215,641,372,147,16,106,535
49216,78,24,38,2,14,64
49217,106,44,13,15,34,72
49218,32,21,9,0,2,30
49219,120,56,26,15,23,97
49220,73,17,37,1,18,55
49221,74,29,7,22,16,58
49222,157,106,21,1,29,128
49223,14,4,5,1,4,10
49224,17,9,4,0,4,13
49225,12,3,6,0,3,9
49226,163,120,3,1,39,124
49227,52,25,14,4,9,43
49228,32,21,9,0,2,30
49229,151,95,25,5,26,125
49230,220,149,30,0,41,179
49231,45,32,4,0,9,36
49232,139,50,60,5,24,115
49233,57,45,1,0,11,46
49234,46,18,20,0,8,38
49235,26,1,18,0,7,19
49236,83,42,25,1,15,68
49237,33,3,23,1,6,27
49238,113,60,38,4,11,102
49239,36,1,26,0,9,27
49240,70,29,20,3,18,52
49241,67,21,29,2,15,52
49242,6,2,3,0,1,5
49243,115,63,14,13,25,90
49244,44,35,2,0,7,37
49245,43,18,18,0,7,36
49246,35,12,9,5,9,26
49247,19,14,2,0,3,16
49248,11,5,3,1,2,9
49249,24,3,18,0,3,21
49250,187,72,47,28,40,147
49251,31,17,11,0,3,28
49252,10,0,8,0,2,8
49253,550,273,117,44,116,434
49254,39,31,1,0,7,32
49255,198,98,50,0,50,148
49256,84,41,22,1,20,64
49257,77,14,8,36,19,58
49258,121,34,63,0,24,97
49259,62,37,6,2,17,45
49260,45,20,8,8,9,36
49261,55,21,13,7,14,41
49262,163,117,21,0,25,138
49263,21,10,4,0,7,14
49264,23,6,8,2,7,16
49265,96,69,4,2,21,75
49266,59,34,15,0,10,49
49267,56,15,32,0,9,47
49268,70,43,12,2,13,57
49269,38,9,16,6,7,31
49270,111,71,24,0,16,95
49271,42,23,9,0,10,32
49272,9,3,3,1,2,7
49273,84,42,21,1,20,64
49274,9,7,0,1,1,8
49275,26,8,9,3,6,20
49276,46,18,20,0,8,38
49277,48,17,20,0,11,37
49278,335,171,95,5,64,271
49279,78,52,15,1,10,68
49280,60,31,19,1,9,51
49281,57,15,32,1,9,48
49282,111,55,33,4,19,92
49283,57,19,27,0,11,46
49284,270,80,132,4,54,216
49285,226,78,88,13,47,179
49286,46,20,9,6,11,35
49287,655,383,142,16,114,541
49288,396,298,19,0,79,317
49289,232,92,14,82,44,188
49290,35,28,1,0,6,29
49291,63,45,8,3,7,56
49292,77,5,55,1,16,61
49293,48,24,15,0,9,39
49294,12,5,4,1,2,10
49295,70,26,28,3,13,57
49296,120,46,27,19,28,92
49297,30,22,0,0,8,22
49298,50,8,29,3,10,40
49299,32,21,9,0,2,30
49300,656,386,134,20,116,540
49301,37,18,8,1,10,27
49302,53,35,10,0,8,45
49303,276,65,157,4,50,226
49304,138,79,29,0,30,108
49305,134,92,10,5,27,107
49306,216,164,8,0,44,172
49307,48,20,15,4,9,39
49308,129,57,30,15,27,102
49309,178,119,28,1,30,148
49310,148,44,65,4,35,113
49311,141,85,29,0,27,114
49312,260,113,100,5,42,218
49313,21,8,6,1,6,15
49314,32,2,24,0,6,26
49315,74,53,7,3,11,63
49316,159,118,8,4,29,130
49317,146,80,46,10,10,136
49318,88,54,19,2,13,75
49319,101,43,27,8,23,78
49320,251,188,11,1,51,200
49321,89,39,28,3,19,70
49322,197,141,16,2,38,159
49323,94,55,25,1,13,81
49324,95,42,27,1,25,70
49325,44,18,18,0,8,36
49326,637,355,157,23,102,535
49327,52,41,1,0,10,42
49328,10,5,3,1,1,9
49329,74,41,20,0,13,61
49330,43,32,3,0,8,35
49331,13,2,8,0,3,10
49332,91,29,34,11,17,74
49333,33,15,9,3,6,27
49334,125,43,44,6,32,93
49335,663,381,153,17,112,551
49336,55,33,10,0,12,43
49337,77,43,14,2,18,59
49338,46,27,9,4,6,40
49339,42,28,1,2,11,31
49340,88,37,14,15,22,66
49341,15,12,0,0,3,12
49342,179,102,31,0,46,133
49343,405,184,118,25,78,327
49344,148,111,7,1,29,119
49345,37,21,6,2,8,29
49346,43,23,9,2,9,34
49347,92,36,26,13,17,75
49348,7,1,4,2,0,7
49349,644,385,126,20,113,531
49350,67,2,53,0,12,55
49351,45,18,10,4,13,32
49352,29,2,22,0,5,24
49353,44,23,10,0,11,33
49354,183,71,29,52,31,152
49355,72,35,11,7,19,53
49356,56,36,7,0,13,43
49357,92,41,26,1,24,68
49358,115,31,41,16,27,88
49359,10,5,2,1,2,8
49360,176,105,47,13,11,165
49361,126,70,32,0,24,102
49362,6,2,3,0,1,5
49363,90,45,26,2,17,73
49364,156,75,49,1,31,125
49365,20,7,6,5,2,18
49366,337,180,70,15,72,265
49367,134,50,43,17,24,110
49368,171,62,54,25,30,141
49369,155,100,3,17,35,120
49370,26,20,3,0,3,23
49371,27,6,16,0,5,22
49372,181,101,32,1,47,134
49373,45,35,1,0,9,36
49374,45,1,34,0,10,35
49375,157,46,79,0,32,125
49376,127,45,56,2,24,103
49377,24,5,17,0,2,22
49378,71,49,13,0,9,62
49379,39,22,12,0,5,34
49380,97,41,33,4,19,78
49381,36,15,14,1,6,30
49382,155,50,45,33,27,128
49383,41,26,7,3,5,36
49384,339,140,123,5,71,268
49385,32,21,9,0,2,30
49386,18,4,13,0,1,17
49387,104,39,39,12,14,90
49388,6,2,3,0,1,5
49389,45,18,16,0,11,34
49390,86,58,6,0,22,64
49391,29,2,21,1,5,24
49392,49,31,8,0,10,39
49393,139,88,31,3,17,122
49394,23,14,1,2,6,17
49395,41,34,0,0,7,34
49396,27,9,15,0,3,24
49397,39,2,19,12,6,33
49398,105,47,35,4,19,86
49399,257,178,57,2,20,237
49400,205,88,61,19,37,168
49401,74,30,18,14,12,62
49402,16,8,2,4,2,14
49403,69,44,8,2,15,54
49404,175,120,15,0,40,135
49405,48,24,12,1,11,37
49406,170,117,15,0,38,132
49407,44,35,2,0,7,37
49408,10,5,3,0,2,8
49409,36,15,15,2,4,32
49410,70,20,38,1,11,59
49411,47,21,14,4,8,39
49412,216,126,52,0,38,178
49413,169,100,39,1,29,140
49414,23,11,7,0,5,18
49415,52,23,20,0,9,43
49416,6,4,0,0,2,4
49417,27,14,10,0,3,24
49418,27,9,12,2,4,23
49419,458,120,196,39,103,355
49420,55,40,4,1,10,45
49421,145,62,29,19,35,110
49422,28,17,3,0,8,20
49423,468,215,158,9,86,382
49424,90,25,40,2,23,67
49425,55,39,4,0,12,43
49426,170,112,27,1,30,140
49427,95,53,25,13,4,91
49428,31,12,14,1,4,27
49429,39,0,27,0,12,27
49430,131,46,27,26,32,99
49431,72,28,25,3,16,56
49432,22,10,7,0,5,17
49433,49,17,16,1,15,34
49434,46,18,20,0,8,38
49435,31,13,12,2,4,27
49436,99,95,0,4,0,99
49437,4,1,3,0,0,4
49438,25,5,1,15,4,21
49439,35,1,26,1,7,28
49440,211,113,48,0,50,161
49441,48,25,14,2,7,41
49442,15,2,9,0,4,11
49443,82,53,14,0,15,67
49444,49,10,28,1,10,39
49445,52,32,12,0,8,44
49446,58,3,43,2,10,48
49447,55,32,15,2,6,49
49448,191,86,52,13,40,151
49449,30,11,9,7,3,27
49450,378,220,80,0,78,300
49451,18,6,6,1,5,13
49452,628,370,135,15,108,520
49453,19,12,5,0,2,17
49454,11,8,0,0,3,8
49455,80,28,38,0,14,66
49456,90,54,20,4,12,78
49457,247,49,153,1,44,203
49458,58,21,17,7,13,45
49459,35,16,8,2,9,26
49460,19,14,3,0,2,17
49461,56,25,21,1,9,47
49462,109,61,20,4,24,85
49463,304,129,106,6,63,241
49464,66,16,28,12,10,56
49465,1,1,0,0,0,1
49466,73,31,28,1,13,60
49467,437,321,23,0,93,344
49468,95,57,23,10,5,90
49469,41,8,18,1,14,27
49470,1290,523,175,336,256,1034
49471,15,10,2,0,3,12
49472,155,71,49,5,30,125
49473,127,74,22,3,28,99
49474,64,16,24,8,16,48
49475,393,107,189,5,92,301
49476,163,82,22,27,32,131
49477,38,13,16,0,9,29
49478,211,113,48,0,50,161
49479,64,46,6,1,11,53
49480,77,40,3,18,16,61
49481,78,35,29,0,14,64
49482,17,2,10,1,4,13
49483,405,188,119,12,86,319
49484,223,150,57,0,16,207
49485,49,17,24,0,8,41
49486,81,41,20,0,20,61
49487,12,2,7,0,3,9
49488,139,64,46,5,24,115
49489,435,321,20,0,94,341
49490,36,10,19,0,7,29
49491,66,19,22,19,6,60
49492,22,12,6,0,4,18
49493,47,18,18,0,11,36
49494,82,26,41,0,15,67
49495,39,12,17,3,7,32
49496,88,35,14,12,27,61
49497,26,5,11,0,10,16
49498,45,19,5,5,16,29
49499,37,21,6,2,8,29
49500,48,30,10,0,8,40
49501,59,21,29,1,8,51
49502,42,34,1,0,7,35
49503,72,25,35,2,10,62
49504,58,34,15,0,9,49
49505,53,32,6,1,14,39
49506,183,138,15,1,29,154
49507,24,7,13,0,4,20
49508,46,18,20,0,8,38
49509,92,57,18,5,12,80
49510,22,17,0,0,5,17
49511,11,8,3,0,0,11
49512,147,49,7,65,26,121
49513,34,0,28,0,6,28
49514,30,0,6,19,5,25
49515,37,1,27,1,8,29
49516,58,11,34,4,9,49
49517,138,60,27,23,28,110
49518,61,20,28,0,13,48
49519,155,79,45,1,30,125
49520,262,121,94,5,42,220
49521,80,47,22,10,1,79
49522,97,37,34,9,17,80
49523,389,178,128,5,78,311
49524,169,82,66,4,17,152
49525,26,2,20,0,4,22
49526,159,12,95,24,28,131
49527,57,41,11,4,1,56
49528,45,23,12,1,9,36
49529,83,56,8,3,16,67
49530,78,53,10,0,15,63
49531,131,28,46,29,28,103
49532,11,7,4,0,0,11
49533,213,8,169,0,36,177
49534,70,47,12,0,11,59
49535,244,150,44,11,39,205
49536,21,6,8,0,7,14
49537,436,135,174,31,96,340
49538,129,68,23,13,25,104
49539,273,67,46,115,45,228
49540,50,29,13,0,8,42
49541,11,5,5,0,1,10
49542,108,47,29,12,20,88
49543,44,14,20,1,9,35
49544,54,35,6,2,11,43
49545,11,1,6,1,3,8
49546,119,46,25,25,23,96
49547,65,38,15,0,12,53
49548,72,34,19,7,12,60
49549,147,59,57,8,23,124
49550,138,73,41,0,24,114
49551,111,45,37,10,19,92
49552,27,4,18,0,5,22
49553,61,33,21,2,5,56
49554,54,41,5,0,8,46
49555,175,136,6,0,33,142
49556,52,41,1,0,10,42
49557,76,13,47,0,16,60
49558,6,1,2,0,3,3
49559,28,22,5,1,0,28
49560,40,15,12,3,10,30
49561,14,0,12,0,2,12
49562,98,48,36,2,12,86
49563,95,20,58,0,17,78
49564,32,8,12,3,9,23
49565,15,1,13,0,1,14
49566,230,156,32,0,42,188
49567,72,44,15,0,13,59
49568,32,21,9,0,2,30
49569,63,22,21,8,12,51
49570,29,14,8,0,7,22
49571,53,35,6,5,7,46
49572,37,12,15,1,9,28
49573,22,11,5,1,5,17
49574,120,67,30,0,23,97
49575,82,56,6,1,19,63
49576,79,37,23,0,19,60
49577,17,14,3,0,0,17
49578,32,21,9,0,2,30
49579,61,20,24,3,14,47
49580,53,34,12,0,7,46
49581,67,31,15,5,16,51
49582,566,404,41,1,120,446
49583,45,17,14,1,13,32
49584,32,21,9,0,2,30
49585,83,69,1,0,13,70
49586,94,49,23,4,18,76
49587,156,70,55,2,29,127
49588,60,21,31,0,8,52
49589,171,130,8,6,27,144
49590,79,46,5,6,22,57
49591,39,0,29,0,10,29
49592,79,37,23,0,19,60
49593,73,14,37,7,15,58
49594,148,28,91,1,28,120
49595,137,92,12,5,28,109
49596,5,4,0,0,1,4
49597,247,123,59,17,48,199
49598,32,21,9,0,2,30
49599,37,27,1,2,7,30
49600,179,102,32,0,45,134
49601,146,67,28,18,33,113
49602,230,91,14,81,44,186
49603,111,52,36,6,17,94
49604,34,32,0,0,2,32
49605,85,37,25,3,20,65
49606,41,30,4,0,7,34
49607,46,18,20,0,8,38
49608,97,56,25,13,3,94
49609,69,31,17,0,21,48
49610,69,44,12,1,12,57
49611,288,77,151,1,59,229
49612,205,135,23,0,47,158
49613,35,26,4,0,5,30
49614,49,22,16,1,10,39
49615,90,27,42,0,21,69
49616,35,13,13,2,7,28
49617,53,10,32,0,11,42
49618,58,43,2,0,13,45
49619,120,84,4,15,17,103
49620,32,16,3,5,8,24
49621,76,17,43,0,16,60
49622,173,69,77,4,23,150
49623,388,179,133,7,69,319
49624,44,34,6,1,3,41
49625,242,110,78,3,51,191
49626,26,1,22,0,3,23
49627,89,39,8,25,17,72
49628,38,13,20,1,4,34
49629,26,10,5,7,4,22
49630,14,4,7,1,2,12
49631,43,15,21,0,7,36
49632,15,7,4,0,4,11
49633,148,31,83,4,30,118
49634,33,24,2,0,7,26
49635,8,1,5,0,2,6
49636,46,34,0,2,10,36
49637,32,21,9,0,2,30
49638,48,12,26,6,4,44
49639,61,36,14,1,10,51
49640,7,7,0,0,0,7
49641,82,22,44,0,16,66
49642,220,149,30,0,41,179
49643,76,38,21,3,14,62
49644,68,37,11,6,14,54
49645,33,21,7,1,4,29
49646,174,82,55,3,34,140
49647,124,50,41,0,33,91
49648,125,50,32,15,28,97
49649,24,8,11,0,5,19
49650,211,21,151,2,37,174
49651,450,225,118,14,93,357
49652,53,27,9,2,15,38
49653,10,0,8,0,2,8
49654,53,33,12,8,0,53
49655,34,13,15,0,6,28
49656,29,19,6,1,3,26
49657,27,18,3,3,3,24
49658,244,173,13,2,56,188
49659,136,81,28,0,27,109
49660,58,21,16,6,15,43
49661,324,164,108,0,52,272
49662,198,132,21,0,45,153
49663,100,48,31,5,16,84
49664,458,118,193,46,101,357
49665,117,63,36,9,9,108
49666,25,9,8,2,6,19
49667,59,12,31,0,16,43
49668,63,21,15,17,10,53
49669,51,7,27,5,12,39
49670,150,105,19,0,26,124
49671,25,16,5,0,4,21
49672,146,71,20,22,33,113
49673,36,22,1,5,8,28
49674,110,53,37,0,20,90
49675,46,18,20,0,8,38
49676,17,11,4,1,1,16
49677,71,33,15,6,17,54
49678,92,57,18,5,12,80
49679,206,127,34,6,39,167
49680,67,12,42,1,12,55
49681,24,4,14,1,5,19
49682,43,21,10,0,12,31
49683,86,45,17,0,24,62
49684,157,97,34,1,25,132
49685,24,11,10,0,3,21
49686,8,0,5,0,3,5
49687,54,16,32,0,6,48
49688,187,75,44,22,46,141
49689,114,68,20,7,19,95
49690,68,15,37,1,15,53
49691,15,4,5,0,6,9
49692,61,33,13,0,15,46
49693,674,389,155,21,109,565
49694,148,47,42,32,27,121
49695,44,11,21,0,12,32
49696,73,41,23,4,5,68
49697,154,81,39,0,34,120
49698,22,9,9,1,3,19
49699,193,88,47,20,38,155
49700,37,5,18,5,9,28
49701,44,14,15,3,12,32
49702,1,0,0,1,0,1
49703,124,50,36,9,29,95
49704,132,100,1,1,30,102
49705,260,73,135,1,51,209
49706,422,104,179,45,94,328
49707,28,1,23,0,4,24
49708,81,23,34,3,21,60
49709,36,11,20,0,5,31
49710,432,125,165,47,95,337
49711,180,128,14,0,38,142
49712,77,53,4,0,20,57
49713,70,40,11,2,17,53
49714,78,13,41,7,17,61
49715,16,7,5,0,4,12
49716,44,18,19,2,5,39
49717,45,5,30,0,10,35
49718,310,161,83,15,51,259
49719,37,15,13,0,9,28
49720,110,72,13,1,24,86
49721,40,6,23,0,11,29
49722,50,9,32,2,7,43
49723,40,22,15,0,3,37
49724,104,53,22,7,22,82
49725,32,21,9,0,2,30
49726,140,47,45,21,27,113
49727,56,35,12,0,9,47
49728,92,40,32,4,16,76
49729,73,27,33,3,10,63
49730,20,18,0,0,2,18
49731,123,75,24,0,24,99
49732,140,106,3,2,29,111
49733,57,15,27,1,14,43
49734,46,12,22,0,12,34
49735,29,12,13,0,4,25
49736,19,2,12,0,5,14
49737,26,12,7,4,3,23
49738,634,351,156,24,103,531
49739,48,26,9,3,10,38
49740,90,35,15,12,28,62
49741,357,155,127,6,69,288
49742,364,273,19,2,70,294
49743,151,45,37,39,30,121
49744,301,152,81,16,52,249
49745,91,41,15,17,18,73
49746,87,34,17,10,26,61
49747,41,9,15,10,7,34
49748,467,224,147,13,83,384
49749,18,1,10,5,2,16
49750,7,3,3,0,1,6
49751,123,42,38,20,23,100
49752,69,29,26,7,7,62
49753,89,65,5,0,19,70
49754,238,177,10,4,47,191
49755,67,31,24,2,10,57
49756,155,33,55,33,34,121
49757,44,18,15,2,9,35
49758,50,25,16,0,9,41
49759,34,18,11,0,5,29
49760,8,2,6,0,0,8
49761,24,6,13,0,5,19
49762,48,20,17,1,10,38
49763,628,370,137,15,106,522
49764,37,19,9,0,9,28
49765,100,22,46,11,21,79
49766,60,14,40,0,6,54
49767,42,31,4,0,7,35
49768,62,40,8,0,14,48
49769,139,48,33,22,36,103
49770,10,1,7,0,2,8
49771,315,200,42,13,60,255
49772,111,59,10,20,22,89
49773,252,134,77,0,41,211
49774,228,78,89,13,48,180
49775,46,18,20,0,8,38
49776,17,7,10,0,0,17
49777,86,48,26,0,12,74
49778,85,26,40,2,17,68
49779,46,14,25,0,7,39
49780,106,38,27,24,17,89
49781,444,327,21,0,96,348
49782,13,9,0,1,3,10
49783,70,25,25,6,14,56
49784,474,203,117,47,107,367
49785,38,13,13,5,7,31
49786,62,23,27,1,11,51
49787,281,157,35,33,56,225
49788,36,3,21,0,12,24
49789,212,52,39,83,38,174
49790,121,53,18,18,32,89
49791,7,5,2,0,0,7
49792,10,5,4,0,1,9
49793,121,55,17,18,31,90
49794,54,27,6,4,17,37
49795,202,134,22,0,46,156
49796,43,22,12,4,5,38
49797,32,21,9,0,2,30
49798,22,7,14,0,1,21
49799,22,9,7,1,5,17
49800,132,42,36,30,24,108
49801,93,42,33,0,18,75
49802,57,28,6,4,19,38
49803,150,97,15,6,32,118
49804,178,100,33,0,45,133
49805,451,333,25,0,93,358
49806,38,29,0,0,9,29
49807,65,19,29,3,14,51
49808,6,4,2,0,0,6
49809,100,54,31,4,11,89
49810,42,11,26,0,5,37
49811,147,59,45,9,34,113
49812,576,323,142,19,92,484
49813,73,43,14,3,13,60
49814,16,2,9,1,4,12
49815,203,136,49,4,14,189
49816,293,81,40,123,49,244
49817,78,55,12,1,10,68
49818,18,6,9,0,3,15
49819,172,82,53,3,34,138
49820,15,5,8,0,2,13
49821,36,23,6,0,7,29
49822,205,115,48,9,33,172
49823,202,41,55,66,40,162
49824,19,8,9,0,2,17
49825,33,4,20,0,9,24
49826,293,165,74,0,54,239
49827,177,79,28,28,42,135
49828,57,24,28,0,5,52
49829,72,36,20,0,16,56
49830,65,1,53,0,11,54
49831,73,30,20,1,22,51
49832,9,1,4,1,3,6
49833,131,101,3,0,27,104
49834,467,232,116,20,99,368
49835,142,91,34,11,6,136
49836,29,17,9,0,3,26
49837,161,68,34,20,39,122
49838,33,1,25,0,7,26
49839,10,1,7,0,2,8
49840,56,24,20,0,12,44
49841,7,5,2,0,0,7
49842,61,35,13,0,13,48
49843,64,32,16,2,14,50
49844,249,103,18,81,47,202
49845,73,26,26,7,14,59
49846,94,53,14,0,27,67
49847,71,43,14,0,14,57
49848,128,64,16,17,31,97
49849,36,2,24,0,10,26
49850,49,10,28,1,10,39
49851,425,241,95,0,89,336
49852,32,12,11,3,6,26
49853,33,13,12,4,4,29
49854,211,70,82,15,44,167
49855,191,96,53,4,38,153
49856,31,2,15,2,12,19
49857,35,20,7,0,8,27
49858,65,34,10,6,15,50
49859,203,162,11,1,29,174
49860,78,46,16,2,14,64
49861,46,13,31,0,2,44
49862,81,30,34,2,15,66
49863,4,2,1,1,0,4
49864,35,6,27,0,2,33
49865,46,18,20,0,8,38
49866,78,47,16,0,15,63
49867,32,24,1,0,7,25
49868,50,28,3,10,9,41
49869,222,131,18,26,47,175
49870,75,38,26,0,11,64
49871,28,0,23,0,5,23
49872,89,24,53,0,12,77
49873,9,0,8,1,0,9
49874,21,9,7,2,3,18
49875,79,29,24,8,18,61
49876,131,28,45,30,28,103
49877,24,10,9,2,3,21
49878,45,11,27,1,6,39
49879,32,9,16,1,6,26
49880,409,106,165,48,90,319
49881,331,239,17,2,73,258
49882,479,334,42,1,102,377
49883,85,68,3,0,14,71
49884,135,99,6,0,30,105
49885,55,32,15,2,6,49
49886,85,24,38,2,21,64
49887,121,42,50,11,18,103
49888,35,21,10,0,4,31
49889,58,12,30,0,16,42
49890,194,101,53,4,36,158
49891,112,24,49,14,25,87
49892,60,32,4,11,13,47
49893,92,58,13,3,18,74
49894,46,18,20,0,8,38
49895,183,92,52,0,39,144
49896,37,22,6,1,8,29
49897,6,0,6,0,0,6
49898,94,90,0,4,0,94
49899,127,97,6,3,21,106
49900,11,5,3,0,3,8
49901,29,13,14,0,2,27
49902,18,5,12,0,1,17
49903,47,39,1,0,7,40
49904,70,18,28,10,14,56
49905,55,38,6,1,10,45
49906,46,18,20,0,8,38
49907,302,148,88,5,61,241
49908,30,12,9,3,6,24
49909,28,21,0,0,7,21
49910,29,8,8,10,3,26
49911,117,31,37,23,26,91
49912,211,150,10,9,42,169
49913,99,66,9,2,22,77
49914,325,140,111,6,68,257
49915,93,27,38,10,18,75
49916,62,43,8,4,7,55
49917,26,9,10,1,6,20
49918,264,58,63,89,54,210
49919,55,42,3,2,8,47
49920,10,8,2,0,0,10
49921,88,64,10,0,14,74
49922,191,108,25,23,35,156
49923,2,0,2,0,0,2
49924,65,28,24,0,13,52
49925,26,18,2,0,6,20
49926,34,14,10,3,7,27
49927,56,25,20,0,11,45
49928,59,42,10,5,2,57
49929,36,23,4,1,8,28
49930,80,45,18,1,16,64
49931,11,8,2,0,1,10
49932,43,13,20,3,7,36
49933,38,9,17,4,8,30
49934,37,23,4,1,9,28
49935,32,21,9,0,2,30
49936,7,7,0,0,0,7
49937,68,14,38,1,15,53
49938,19,9,5,1,4,15
49939,108,103,0,5,0,108
49940,36,20,8,0,8,28
49941,51,14,24,0,13,38
49942,103,61,27,12,3,100
49943,83,36,29,4,14,69
